feature,dtype_train,dtype_test,n_train_rows,n_test_rows,n_train_nonnull,n_test_nonnull,train_nonnull_rate,test_nonnull_rate,train_missing_rate,test_missing_rate,train_nunique,test_nunique,train_is_constant,test_is_constant,train_zero_rate,test_zero_rate,train_mean,test_mean,train_std,test_std,train_min,test_min,train_max,test_max,mean_shift_sigma,abs_mean_shift_sigma,median_shift_iqr,abs_median_shift_iqr,std_ratio_test_over_train,iqr_ratio_test_over_train,ks_stat,ks_pvalue,wasserstein,psi,drift_flag,drift_reasons,drift_score,train_q01,test_q01,train_q05,test_q05,train_q25,test_q25,train_q50,test_q50,train_q75,test_q75,train_q95,test_q95,train_q99,test_q99,similarity_score
trend_consistency_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,14.0,16.0,False,False,0.0,0.0,0.49777777777777776,0.4961833333333333,0.12511070988034478,0.12321405890727953,0.1111111111111111,0.05555555555555555,0.8333333333333334,0.8888888888888888,-0.012744268224172238,0.012744268224172238,0.0,0.0,0.9848402189080052,0.7499999999966249,0.0173,0.9448388558587343,0.004805555555555562,0.010496576182567833,False,,0.040540844406740065,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.5,0.5,0.6111111111111112,0.5555555555555556,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.9610386803894716
t37_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,4.0,False,False,0.864,0.8701,0.153,0.1393,0.40713235778645346,0.3732417995671096,0.0,0.0,3.0,3.0,-0.033649990569288475,0.033649990569288475,0.0,0.0,0.9167578858027378,0.0,0.0069,0.9999999999849135,0.013700000000000045,0.00032284457904727224,False,,0.04087283514833574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.9607321530852412
t23_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,4.0,False,False,0.801,0.7896,0.221,0.2344,0.4673086532233031,0.4809155518142429,0.0,0.0,3.0,3.0,0.02867483815577483,0.02867483815577483,0.0,0.0,1.0291175831991466,0.0,0.0114,0.9997280612087112,0.013400000000000079,0.0007984573120049088,False,,0.04087329546777974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9607317282076961
t47_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,21.0,51.0,False,False,0.98,0.9794,0.0038572074074376987,0.004342160334039545,0.03137792813684679,0.03597867699272994,0.0,0.0,0.45241870901797976,0.6030158149740807,0.015455224591993225,0.015455224591993225,0.0,0.0,1.146623729733574,0.0,0.0021,1.0,0.0005849551168707653,0.023341661182471402,False,,0.040896885774464625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13683694266910823,0.17496887455557766,0.9607099547194475
garman_klass_vol_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,5.871110361760462e-06,5.898650704256007e-06,2.2539066890307254e-06,2.3092516574686946e-06,1.5609604273499492e-06,1.4362649951396125e-06,1.2600126907205615e-05,1.739590321828014e-05,0.012218930983543716,0.012218930983543716,-0.010355516435230031,0.010355516435230031,1.0245546739590607,0.9815445877523007,0.0159,0.9733803935866902,6.261586836400403e-08,0.0032579945672774127,False,,0.041732441986051166,2.289460820944095e-06,2.2804869010036383e-06,2.793057206868053e-06,2.790829344633226e-06,3.997708685184322e-06,4.018821397339281e-06,5.653795840117283e-06,5.617713374968227e-06,7.482079070690605e-06,7.438887272501958e-06,9.823322057044957e-06,1.0089782472941815e-05,1.1719126977338113e-05,1.2038838937323266e-05,0.9599393852931288
t25_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,4.0,False,False,0.839,0.831,0.173,0.1868,0.4089477206663931,0.4364914804222966,0.0,0.0,2.0,3.0,0.03374514467883261,0.03374514467883261,0.0,0.0,1.0673527650672627,0.0,0.008,0.9999999869373908,0.013799999999999923,0.0003319093156151455,False,,0.042077053994447756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9596219359852904
t29_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,50.0,51.0,False,False,0.004,0.0046,45.581,45.2971,11.697703846280058,11.902445060147976,0.0,0.0,50.0,50.0,-0.024269720257130666,0.024269720257130666,0.0,0.0,1.0175026839931505,0.0,0.0177,0.9342881454728381,0.29510000000000003,0.0002741794682009497,False,,0.042243899725331616,1.9900000000000002,2.0,12.0,12.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9594683166421368
t22_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,4.0,False,False,0.797,0.787,0.223,0.2377,0.4620438122997477,0.48334467226526945,0.0,0.0,2.0,3.0,0.03181516472821338,0.03181516472821338,0.0,0.0,1.0461013856206711,0.0,0.01,0.9999847072938155,0.014699999999999935,0.00047303090928084164,False,,0.042288195637494225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9594275404686613
t2_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,74.0,256.0,False,False,0.776,0.7893,0.04662010152929028,0.04379766131097627,0.11082114096761297,0.1093060557016537,0.0,0.0,0.7875787320357994,0.9280334212683368,-0.02546842771735578,0.02546842771735578,0.0,0.0,0.9863285537965326,0.0,0.0158,0.9749328480454394,0.0035602357200617794,0.0017500072812317218,False,,0.043018434998587506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236811145825616,0.3095776055097926,0.47585856512785324,0.4972341031035058,0.9587558248683823
close_kurt_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9996.0,False,False,0.0,0.0,-0.26169766665685096,-0.2259998337713143,1.9183389457707443,1.9341183900756058,-3.310113870991812,-3.3200884464105513,4.834998188500572,5.000000000001336,0.018608720301602114,0.018608720301602114,-0.004467599928873626,0.004467599928873626,1.0082255767880026,1.0156193360562091,0.0174,0.9423012230538012,0.04331836283324645,0.0038481936448873134,False,,0.044324513875363056,-3.152306871590942,-3.140892586448399,-2.9142529782751785,-2.9001437706896445,-1.8962757121467462,-1.8683895185392176,-0.43163273838673755,-0.44528450450670043,1.1594513756187663,1.2350659975071814,3.294742894480549,3.254041417696831,4.182292309936476,4.3571358986717454,0.9575567620155923
high_low_range_mean_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,599.0,1443.0,False,False,0.0,0.0,0.003930320000000001,0.003938492,0.0008915884855849298,0.0009140990338253088,0.0019999999999999575,0.001839999999999975,0.006740000000000057,0.007780000000000032,0.009165663445588428,0.009165663445588428,0.0,0.0,1.0252476872223883,1.015873015066801,0.0228,0.7247128520509065,2.9948000000002777e-05,0.012407873074582678,False,,0.044373536520171106,0.0022197999999999337,0.0022599999999999955,0.002578999999999985,0.00259999999999998,0.003279999999999994,0.0032399999999999985,0.003860000000000019,0.003860000000000019,0.0045399999999999885,0.004520000000000035,0.0054799999999999745,0.005560000000000009,0.006140200000000034,0.00633999999999999,0.9575118145294808
t40_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,23.0,52.0,False,False,0.977,0.9775,0.0040652778629098425,0.004315185774131557,0.03219314164174286,0.035258742975780695,0.0,0.0,0.5,0.5,0.0077627686665383165,0.0077627686665383165,0.0,0.0,1.095225292612251,0.0,0.0033,1.0,0.00044742697729037,0.033499779245918654,False,,0.044562547912456965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15084082364209556,0.17496887455557766,0.9573385547839959
t2_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,5.0,False,False,0.776,0.7893,0.25,0.2349,0.4937041054556299,0.4824367984787776,0.0,0.0,3.0,4.0,-0.030585121397833873,0.030585121397833873,0.0,0.0,0.9771780164407765,0.0,0.0133,0.9966069797781808,0.015499999999999958,0.0010652507310909161,False,,0.04495037212892479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.9569832469293778
t38_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,3.0,4.0,False,False,0.877,0.8877,0.132,0.1199,0.36429206511905904,0.34833335127771103,0.0,0.0,2.0,3.0,-0.03321510721352722,0.03321510721352722,0.0,0.0,0.9561925296476372,0.0,0.0107,0.9999255630269774,0.012700000000000045,0.0011603793760485016,False,,0.04507548658957572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9568686787050457
t9_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.001,0.0045,44.113,44.4513,13.049694461002739,12.591436881399748,0.0,0.0,50.0,50.0,0.025923978604322273,0.025923978604322273,0.0,0.0,0.9648836544814595,0.0,0.0188,0.8999163473270589,0.3519000000000001,0.0009877574328043908,False,,0.045711736037126666,2.0,2.0,7.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9562864846383404
t36_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,56.0,124.0,False,False,0.872,0.871,0.023044288652888434,0.02570421948264115,0.07471244246300172,0.08396550457388993,0.0,0.0,0.5625016839755795,1.0300898569213097,0.03560224698897155,0.03560224698897155,0.0,0.0,1.123849011017764,0.0,0.0104,0.9999606948921306,0.0026619117722887953,2.488458517247798e-05,False,,0.04602713157414402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933705117272506,0.20328482987029955,0.4093653765389909,0.45241870901797976,0.9559981474812429
t18_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,75.0,252.0,False,False,0.795,0.7971,0.0439178843988994,0.041410043606093294,0.10638548159063611,0.10638615683217023,0.0,0.0,0.6133669332398648,0.9059687004628859,-0.02357314884781483,0.02357314884781483,0.0,0.0,1.0000063471116925,0.0,0.0195,0.8742385219329499,0.004314116561385832,0.003875785055559208,False,,0.04694893390337404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31881407581088667,0.2884749051902433,0.4916223447485241,0.4854509319845773,0.9551564241740687
return_std_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.0025845462880299945,0.0025881813045687957,0.0008148808258812061,0.0008021855347570361,0.0006455275657380591,0.0006003703459805674,0.006590789673863163,0.00593722481427333,0.00446079527078032,0.00446079527078032,-0.018128755351719622,0.018128755351719622,0.9844206763671706,0.9861966572992555,0.0205,0.8331426633515289,2.2631663552199045e-05,0.003968239118659903,False,,0.047057789741159844,0.0011172806358711053,0.0010648176896205315,0.0013665423540704957,0.001398541380294583,0.001992116632377146,0.002004764587397811,0.002527168089517619,0.0025070328329788705,0.0031027972130332005,0.003100114064354205,0.003991075850890472,0.004015604457484622,0.004584023835097043,0.004717930056799387,0.9550571227278745
realized_vol_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.008173052988308364,0.008184547919903355,0.0025768794313836972,0.0025367333958724,0.0020413374001563393,0.001898537732921909,0.02084190694852592,0.018775153393573905,0.004460795274522402,0.004460795274522402,-0.01812875536288023,0.01812875536288023,0.9844206771932047,0.9861966579063917,0.0205,0.8331426633515289,7.156760406356599e-05,0.003968239118659903,False,,0.047057789756062535,0.0035331515949539177,0.0033672491920391143,0.004321386357951036,0.0044225761637266105,0.006299625923016112,0.0063396222686247766,0.00799160719297197,0.007927933921037727,0.009811906310807597,0.009803421449681101,0.012620890003308446,0.012698456267976185,0.01449595616740676,0.014919404820853634,0.9550571227142814
t24_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,49.0,51.0,False,False,0.005,0.0054,44.667,44.3929,12.533842515693589,12.616744739225783,0.0,0.0,50.0,50.0,-0.021868792403988042,0.021868792403988042,0.0,0.0,1.006614270398514,0.0,0.0252,0.6032330486374333,0.3147,2.9013962025031023e-05,False,,0.04709780636601307,1.9900000000000002,2.0,12.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9550206235944019
t33_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,59.0,195.0,False,False,0.851,0.8352,0.0311060082564253,0.0338911608280521,0.09677413648832875,0.09634189093888065,0.0,0.0,1.1363077489629114,0.9536886097725272,0.02877992687575075,0.02877992687575075,0.0,0.0,0.9955334600118517,0.0,0.0176,0.9370256468777345,0.004096120828981344,0.0008102771128423905,False,,0.04719020398859314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261022888380508,0.261022888380508,0.475614712250357,0.4551376501889065,0.9549363584486823
t11_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,70.0,271.0,False,False,0.807,0.7915,0.04130858723684946,0.04402831768618932,0.10952821087545689,0.11135776034909835,0.0,0.0,0.7408182206817179,1.133667923524036,0.024831323615863675,0.024831323615863675,0.0,0.0,1.0167039108737483,0.0,0.0226,0.7346520230069075,0.003995866815313956,1.0555384102906538e-05,False,,0.04744187899996658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30496213821478957,0.30504922800073064,0.5,0.5,0.9547069102819707
t2_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.004,0.0042,44.083,44.4769,13.000504764205278,12.546920295869066,0.0,0.0,50.0,50.0,0.030298823556798332,0.030298823556798332,0.0,0.0,0.9651102417510706,0.0,0.0164,0.9646669685803708,0.3969,0.0015924760740210948,False,,0.048291299630819434,2.0,2.0,9.950000000000003,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9539333202061047
t14_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,170.0,700.0,False,False,0.794,0.799,0.03700866090165455,0.04022640222091822,0.10716746716819456,0.11805781798653449,0.0,0.0,0.951229424500714,1.5362560368285116,0.030025355681715864,0.030025355681715864,0.0,0.0,1.1016199328490837,0.0,0.0155,0.979223266319427,0.0037982971872823775,0.0029139934143537867,False,,0.04843934909606965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23996463602107154,0.2648731976434385,0.5770751736988431,0.6037848628275129,0.9537986158781311
return_skew_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,-0.009138480960820762,-0.0043053813630183875,0.7234226198920762,0.7206775191716279,-2.5903212932779116,-2.659983980933034,2.587794829797535,2.798316512730291,0.006680879841048819,0.006680879841048819,-0.014153726768362768,0.014153726768362768,0.9962053982748645,0.970637105278922,0.021,0.8109515192316109,0.018615611122458096,0.006820117154404645,False,,0.04865472376381623,-1.7298889501729025,-1.7449847641100082,-1.1730720533236405,-1.199154223227429,-0.5022575581515362,-0.4648428494603199,0.017304093927763758,0.0038909510285886615,0.44541814017710324,0.45500634710954224,1.1912471184075017,1.1891351523082003,1.671873370881566,1.7421005984851918,0.9536027229351666
t38_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,47.0,51.0,False,False,0.003,0.0029,46.726,47.0887,10.232185574041434,9.557801392932722,0.0,0.0,50.0,50.0,0.03544697243569555,0.03544697243569555,0.0,0.0,0.9340918735074033,0.0,0.0136,0.995409687695639,0.36269999999999997,0.0002277984263587058,False,,0.04927477086205426,3.0,4.0,16.950000000000003,20.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9530392112434273
t24_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,69.0,303.0,False,False,0.807,0.7861,0.042247345168283504,0.04489335088404996,0.10871866229700711,0.11141928539828151,0.0,0.0,0.7640896174406003,0.9160509121215921,0.024338100376120577,0.024338100376120577,0.0,0.0,1.0248404739645505,0.0,0.0253,0.5981889374739008,0.0028858493368311344,1.8440352801234078e-05,False,,0.04965654072892181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032653298563167,0.31881407581088667,0.47585856512785324,0.5,0.952692581999786
t32_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,47.0,51.0,False,False,0.003,0.0033,45.931,45.584,11.163102340024205,11.460081908421719,0.0,0.0,50.0,50.0,-0.03108454884945637,0.03108454884945637,0.0,0.0,1.0266036769484497,0.0,0.0181,0.9226810596265844,0.36360000000000003,0.0005893819333970246,False,,0.0497739307828534,2.0,2.0,15.0,13.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9525860479829832
return_after_headline_std,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,9997.0,False,False,0.0,0.0004,0.0025760488671537894,0.0025602001651151077,0.0008678081930512783,0.0008504437055485417,0.00021726429972360862,0.0,0.006561818450529927,0.007947851100887254,-0.018262908955369004,0.018262908955369004,-0.0028322146528948315,0.0028322146528948315,0.9799904073022494,0.9714994627634561,0.0209,0.8154663945809719,2.582160867413876e-05,0.008484912767712648,False,,0.05048003637597648,0.000889889468758487,0.0009316616817700153,0.001356814600783986,0.0013350028962266015,0.0019614290204838444,0.001967716813050735,0.0024828868453076807,0.002479674087917501,0.0030957912709099968,0.0030697491308903863,0.004113440557588619,0.004069696535279189,0.0048836088103049215,0.0049226853268136824,0.951945744204596
t9_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,194.0,726.0,False,False,0.771,0.7898,0.046706908012664326,0.042795100946132265,0.12974001179960165,0.12194970028046258,0.0,0.0,1.3334727972270923,1.4113853296233563,-0.030151123097970307,0.030151123097970307,0.0,0.0,0.9399544411009298,0.0,0.0201,0.8501485038517005,0.0040203447374237596,0.0006932214653921695,False,,0.05094434456336248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30633445280095645,0.28009376179437295,0.6515179576006558,0.6231865017087737,0.9515251736907835
t42_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,25.0,51.0,False,False,0.001,0.0002,49.29,49.4752,5.09626057731273,4.1215389927024635,0.0,0.0,50.0,50.0,0.03634037098189784,0.03634037098189784,0.0,0.0,0.8087378834296091,0.0,0.0067,0.9999999999969502,0.18520000000000003,0.00832031170274986,False,,0.0513606826846477,14.98,26.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9511483703637287
close_max_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,536.0,1017.0,False,False,0.0,0.0,1.0102578,1.01071679,0.018562082589786904,0.018798165554083195,0.954,0.9331,1.0805,1.093,0.024727290041682226,0.024727290041682226,0.0020964360586167396,0.0020964360586167396,1.012718560115311,1.0188679244855847,0.0197,0.8664095603315267,0.0006269099999999994,0.005331252755488448,False,,0.05185497885578741,0.9683970000000001,0.968596,0.980495,0.9807,0.9978750000000001,0.9984,1.01,1.0100500000000001,1.021725,1.0227,1.0414,1.0431,1.06011,1.058101,0.950701399053893
t18_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,51.0,51.0,False,False,0.005,0.0042,44.381,44.7713,12.749368038667068,12.239182001572113,0.0,0.0,50.0,50.0,0.03061328207141247,0.03061328207141247,0.0,0.0,0.9599834254099033,0.0,0.018,0.925680578991055,0.4365,0.0032761915262552997,False,,0.05188947359766777,3.0,2.0,10.0,12.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9506702225850824
atr_w10,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,758.0,2522.0,False,False,0.0,0.0,0.003947100000000001,0.0039545211111111115,0.0008204524746305086,0.0008238305273963103,0.002044444444444429,0.0019666666666666843,0.007077777777777763,0.007333333333333315,0.009045144394752866,0.009045144394752866,-0.013856812921565464,0.013856812921565464,1.0041173033979887,1.0161662809103476,0.0227,0.7296903067826512,2.3554444444445072e-05,0.006335493862323587,False,,0.051937451178641916,0.0023663333333333193,0.0024333333333333242,0.002710555555555484,0.0027111111111111333,0.0033111111111111258,0.0033111111111111258,0.003938888888888912,0.0039222222222221725,0.004513888888888882,0.004533333333333328,0.005333333333333313,0.005377777777777777,0.005757000000000018,0.005944555555555581,0.9506268636785878
t3_amplitude_sum_weighted,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,69.0,280.0,False,False,0.782,0.7966,0.046610732762406695,0.043220096795519955,0.11174012862902377,0.11052905043339427,0.0,0.0,0.846023822591216,1.1443012476317118,-0.030343941862759773,0.030343941862759773,0.0,0.0,0.989161653816961,0.0,0.0195,0.8742385219329499,0.004362848768403463,0.002279753023475068,False,,0.05212369488623485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32005972005478395,0.31881407581088667,0.47585856512785324,0.5,0.9504585866285703
headline_cluster_count,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,7.0,7.0,False,False,0.032,0.0303,2.451,2.4879,1.144075132107987,1.1345405714344565,0.0,0.0,6.0,6.0,0.032253126533725356,0.032253126533725356,0.0,0.0,0.9916661411414873,0.9999999999989999,0.0179,0.9286152297991797,0.03690000000000009,0.002144317821689684,False,,0.052297444355415036,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,0.950301652222058
high_low_range_mean_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,901.0,4897.0,False,False,0.0,0.0,0.003929129999999999,0.003929875,0.0007521009566201528,0.0007489019260119969,0.002324999999999988,0.0022499999999999907,0.005965000000000026,0.006330000000000014,0.0009905585047493592,0.0009905585047493592,-0.01840490796040286,0.01840490796040286,0.9957465396423926,0.9570552139410601,0.0213,0.7971962978606857,1.7669999999999995e-05,0.01193128923280536,False,,0.05262675569795758,0.0025498499999999967,0.0025700000000000497,0.002795000000000025,0.002789999999999998,0.0032887500000000026,0.003320000000000001,0.0039275000000000004,0.003905000000000003,0.00451125,0.004489999999999999,0.005165499999999975,0.005189999999999995,0.005560149999999976,0.00557999999999999,0.950004353002539
return_std_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.0024261184682074933,0.002450074634194262,0.0011075182915024101,0.0011338988167157835,0.00027022081549768625,0.00011726171327686189,0.007746658860117648,0.007488657214832801,0.021630492380076687,0.021630492380076687,0.010372375125044627,0.010372375125044627,1.0238194929979596,1.0009605233744376,0.0164,0.9646669685803708,3.369659374727623e-05,0.004407991118020763,False,,0.05281085862314207,0.0005321666511581897,0.00047194504414550126,0.0009035021105749781,0.0008568501749795712,0.0015860030154280463,0.0016187171131747226,0.0022850674466544244,0.002300896507902717,0.0031120817627826617,0.0031462616958383652,0.0044085598809874595,0.004517915671365089,0.005379326801625161,0.005591504612018344,0.9498382276449848
realized_vol_w5,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.005424965816379619,0.005478533432006301,0.002476486186123817,0.0025354748337830667,0.0006042321123882552,0.0002622051620451528,0.017322055809724096,0.01674514659256039,0.02163049239087246,0.02163049239087246,0.010372375128801632,0.010372375128801632,1.0238194935089702,1.0009605237370123,0.0164,0.9646669685803708,7.534787422910402e-05,0.004407991118020763,False,,0.05281085863769486,0.0011899608073481294,0.00105530120035348,0.002020292137060183,0.001915975237786911,0.0035464105550167594,0.0036195615014009007,0.0051095661438911675,0.005144961000862357,0.0069588263731194065,0.007035255026898352,0.009857839576766343,0.01010236655778394,0.012028540401620385,0.012502984408976606,0.9498382276318555
t33_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,50.0,51.0,False,False,0.004,0.003,46.049,45.6673,10.970366810091079,11.371338595088286,0.0,0.0,50.0,50.0,-0.034793731750962155,0.034793731750962155,0.0,0.0,1.036550444660368,0.0,0.0176,0.9370256468777345,0.3897,0.0006428275320671999,False,,0.05303655928302936,2.99,2.0,14.0,14.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9496346458102654
t9_count_total,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,4.0,5.0,False,False,0.771,0.7898,0.251,0.2353,0.48397648004136856,0.48307064258198557,0.0,0.0,3.0,4.0,-0.03243959292944478,0.03243959292944478,0.0,0.0,0.9981283440461741,0.0,0.0188,0.8999163473270589,0.02189999999999981,0.0020810265126538735,False,,0.05332061944209865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.949378547748984
t4_recency,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,49.0,51.0,False,False,0.005,0.0038,44.9,44.4859,11.97653695512344,12.574347402997148,0.0,0.0,50.0,50.0,-0.034575938065537,0.034575938065537,0.0,0.0,1.0499151340752906,0.0,0.0155,0.979223266319427,0.4435,0.0032809438630945482,False,,0.05335688192863155,1.0,2.0,13.0,11.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.9493458647833216
return_skew_w20,float64,float64,1000.0,10000.0,1000.0,10000.0,1.0,1.0,0.0,0.0,1000.0,10000.0,False,False,0.0,0.0,0.005799556750307594,0.0018604630112331513,0.5286278202273884,0.5302720818483968,-1.7579012156923186,-2.25728544498925,2.050369844891878,2.438777653814113,-0.007451544524033178,0.007451544524033178,-0.018741022901567476,0.018741022901567476,1.0031104333844898,1.0078459610345576,0.0223,0.7494314138150249,0.012653498531493647,0.004929502066360919,False,,0.05342206949196157,-1.2482624846929393,-1.286725235879859,-0.8710512892538477,-0.8593830341044755,-0.33635877486209514,-0.3364447491787165,0.006917551635495048,-0.005715842949684384,0.3377450161377039,0.34294803389952244,0.8843190608603726,0.869628206732487,1.2930994556319537,1.3119254829806217,0.9492871176339359
